vendor_no,supplier_name,part_no,part_desc,blanket_po,po_date,po_qty,unit_price,received_qty,desp_qty,vendor_remark,hal_remark,id,division_name,blanket_line
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.032-1,3RD CRB(HPC),24SBI-1028,07-05-2024,3252,7125,0,,,,15630,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.042-1,4TH CRB(HPC),24SBI-1028,07-05-2024,4143,6298,0,,,,15631,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.052-1,5TH CRB(HPC),24SBI-1028,07-05-2024,5614,5471,0,,,,15632,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.062-1,6TH CRB(HPC),24SBI-1028,07-05-2024,6733,5353,0,,,,15633,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.072-1,7TH CRB(HPC),24SBI-1028,07-05-2024,4890,5353,0,,,,15634,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.082-1,8TH CRB(HPC),24SBI-1028,07-05-2024,5282,4368,0,,,,15635,"Sukhoi Engine Divn, Koraput",
IG0936,GREENVILLE AEROSPACE PRIVATE LIMITED,104.01.25.092-1,9TH CRB(HPC),24SBI-1028,07-05-2024,5722,4368,0,,,,15636,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.077-1,SPACER,23SBI-1001,21-08-2023,36,31586,0,6,,,15637,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.033/1-1,RING,23SBI-1001,21-08-2023,71,7047,0,6,,,15638,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.34.02.005-1,MIXER RING,23SBI-1001,21-08-2023,68,14062,0,6,,,15639,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.022-1,"CASING 2,3 STGS",23SBI-1001,21-08-2023,75,8181,0,6,,,15640,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.055-1,REAR  SECTOR,23SBI-1001,21-08-2023,24,26603,0,,,,15641,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.111-1,FLANGE,23SBI-1001,21-08-2023,38,16757,0,5,,,15642,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.024-1,RING OF DRIVE 1ST STG,23SBI-1001,21-08-2023,17,16056,0,2,,,15643,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.028-1,IIND STG SPACER,23SBI-1001,21-08-2023,4,15071,0,3,,,15644,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.035-1,V TH STG OUTER RING,23SBI-1001,21-08-2023,34,35409,0,5,,,15645,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.092-1,SPACER,23SBI-1001,21-08-2023,36,30704,0,2,,,15646,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.32.033-1,SEALING RING I STAGE,23SBI-1001,21-08-2023,67,15061,0,6,,,15647,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.054-1,FRONT SECTOR,23SBI-1001,21-08-2023,17,13375,0,2,,,15648,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.00.012-1,FLANGE,23SBI-1001,21-08-2023,33,32981,0,4,,,15649,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.042-1,RING,23SBI-1001,21-08-2023,33,16744,0,3,,,15650,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.072-1,BRACKET,23SBI-1001,21-08-2023,7,10521,0,2,,,15651,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.033-1,III RD STG OUTER RING,23SBI-1001,21-08-2023,33,13916,0,3,,,15652,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.107-1,RIM,23SBI-1001,21-08-2023,63,14062,0,3,,,15653,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.32.034-1,SEALING RING II STAGE,23SBI-1001,21-08-2023,33,15222,0,2,,,15654,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.015-1,INSERT LOW PRES TURB,23SBI-1001,21-08-2023,34,13868,0,3,,,15655,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.121-1,CASING,23SBI-1001,21-08-2023,42,16744,0,4,,,15656,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.033/2-1,RING,23SBI-1001,21-08-2023,32,11708,0,,,,15657,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.078-1,FLANGE,23SBI-1001,21-08-2023,38,24086,0,4,,,15658,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.037-1,VII TH STG OUTER RING,23SBI-1001,21-08-2023,32,16780,0,3,,,15659,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.072-1,FLANGE,23SBI-1001,21-08-2023,32,14062,0,2,,,15660,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.038-1,VIII TH STG OUTER RING,23SBI-1001,21-08-2023,32,16851,0,,,,15661,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.092-1,COVER,23SBI-1001,21-08-2023,56,16744,0,4,,,15662,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.047-1,RING,23SBI-1001,21-08-2023,28,12653,0,,,,15663,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.062-1,FLANGE,23SBI-1001,21-08-2023,32,27840,0,,,,15664,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.034-1,IV TH STG OUTER RING,23SBI-1001,21-08-2023,29,12362,0,,,,15665,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.191-1,FLANGE,23SBI-1001,21-08-2023,28,14075,0,,,,15666,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.24.021-1,FLANGE,23SBI-1001,21-08-2023,26,12690,0,2,,,15667,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.023-1,RING OF DRIVE VAR INLET GDVANE,23SBI-1001,21-08-2023,13,15202,0,,,,15668,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.106-1,FRONT FLNG,23SBI-1001,21-08-2023,51,12745,0,,,,15669,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.036-1,VI TH STG OUTER RING,23SBI-1001,21-08-2023,28,16757,0,,,,15670,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.164-1,REAR FLANGE,23SBI-1001,21-08-2023,28,13868,0,,,,15671,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.003-1,LOCKING RING,23SBI-1001,21-08-2023,10,33324,0,,,,15672,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.132-1,RING,23SBI-1001,21-08-2023,28,14432,0,,,,15673,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.025-1,RING OF DRIVE 2ND STG,23SBI-1001,21-08-2023,12,15310,0,,,,15674,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.32.054-1,ADAPTER RING 4TH STG,23SBI-1001,21-08-2023,29,13766,0,,,,15675,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.34.05.006-1,RING,23SBI-1001,21-08-2023,51,12105,0,,,,15676,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.135-1,RING,23SBI-1001,21-08-2023,25,14062,0,,,,15677,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.23.163-1,FRONT FLANGE,23SBI-1001,21-08-2023,28,15263,0,,,,15678,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.32.014-1,RING    CASING,23SBI-1001,21-08-2023,50,13216,0,,,,15679,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.02.101/1-1,FLANGE,23SBI-1001,21-08-2023,45,12091,0,,,,15680,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.32.074-1,FLANGE,23SBI-1001,21-08-2023,24,11254,0,,,,15681,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.24.111-1,FLANGE,23SBI-1001,21-08-2023,13,14202,0,,,,15682,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.24.005-1,FLANGE,23SBI-1001,21-08-2023,43,9857,0,,,,15683,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.32.044-1,RING OF CASING,23SBI-1001,21-08-2023,43,10856,0,,,,15684,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.03.01.022-1,REAR FLNG,23SBI-1001,21-08-2023,19,11708,0,,,,15685,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.34.02.001-1,FLANGE,23SBI-1001,21-08-2023,19,13203,0,,,,15686,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.24.003-1,LEFT BRACE,23SBI-1001,21-08-2023,36,12642,0,,,,15687,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.32.035-1,SEALING RING III STAGE,23SBI-1001,21-08-2023,21,12690,0,,,,15688,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.06.001-1,RING,23SBI-1001,21-08-2023,19,10856,0,,,,15689,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.27.05.003-1,FLANGE,23SBI-1001,21-08-2023,26,15256,0,,,,15690,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.02.023-1,RING,23SBI-1001,21-08-2023,19,13626,0,,,,15691,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.05.202-1,REAR FLANGE,23SBI-1001,21-08-2023,33,12105,0,,,,15692,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.24.004-1,RIGHT STRUT,23SBI-1001,21-08-2023,30,10680,0,,,,15693,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.108-1,REAR FLANGE,23SBI-1001,21-08-2023,34,12745,0,,,,15694,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.04.03.046-1,RING,23SBI-1001,21-08-2023,20,14062,0,,,,15695,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.24.066-1,RING,23SBI-1001,21-08-2023,15,9842,0,,,,15696,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.02.101/2-1,FLANGE,23SBI-1001,21-08-2023,29,10850,0,,,,15697,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.16.11.043-1,INSERT,23SBI-1001,21-08-2023,4,13203,0,,,,15698,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.02.003-1,RING,23SBI-1001,21-08-2023,24,13203,0,,,,15699,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.16.11.104-1,REAR FLANGE,23SBI-1001,21-08-2023,25,19225,0,,,,15700,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.36.02.022-1,RING,23SBI-1001,21-08-2023,16,16004,0,,,,15701,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.16.11.103-1,FLNG,23SBI-1001,21-08-2023,13,20862,0,,,,15702,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.34.05.003-1,REAR FLANGE,23SBI-1001,21-08-2023,7,14609,0,,,,15703,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F96.01.24.038-1,REAR FLANGE,23SBI-1001,21-08-2023,5,12218,0,,,,15704,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.026-1,INLET GUIDE VAN SPACER,23SBI-1001,21-08-2023,5,14983,0,,,,15705,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.027-1,IST STG SPACER,23SBI-1001,21-08-2023,5,15215,0,,,,15706,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.12.12.004-1,FRONT FLANGE,23SBI-1001,21-08-2023,5,13203,0,,,,15707,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.24.074-1,FRONT FLNG,23SBI-1001,21-08-2023,5,12091,0,,,,15708,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.039-1,IXTH  STG EXTERNAL RING,23SBI-1001,21-08-2023,5,14429,0,,,,15709,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F98.16.11.043-01-1,INSERT,23SBI-1001,21-08-2023,6,13203,0,,,,15710,"Sukhoi Engine Divn, Koraput",
IH0510,HINDUSTAN AERONAUTICS LTD. (FOUNDRY & FORGE),F104.01.22.053-1,BRACKET,23SBI-1001,21-08-2023,5,11727,0,,,,15711,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,092.1501-1,STUD,19SBI-1155,17-12-2019,9042,1005,1660,4150,,,15712,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.7778-1,T-JOINT,19SBI-1154,17-12-2019,104,3592,34,40,,,15713,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.10.04.038-1,BRACKET,20SBI-1079,13-07-2021,18,3249,16,18,,,15714,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.04.010-1,96.26.04.010-1,19SBI-1167,04-05-2020,25,666543,0,,,,15715,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,094.2187-1,LOCK WASHER,19SBI-1155,17-12-2019,19172,216,650,2354,,,15716,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.7781-1,T-JOINT,19SBI-1154,17-12-2019,114,4386,95,100,,,15717,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.10.09.005-1,PLUG,20SBI-1079,13-07-2021,54,2081,9,10,,,15718,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.020-1,96.26.01.020-1,19SBI-1167,04-05-2020,17,4463,0,,,,15719,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,097.1034-1,STOPPER,19SBI-1155,17-12-2019,166,1097,0,50,,,15720,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.7882-1,T-JOINT,19SBI-1154,17-12-2019,24,7192,15,20,,,15721,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.01.095-1,FLANGE,20SBI-1079,13-07-2021,43,5143,5,5,,,15722,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.030-1,96.26.01.030-1,19SBI-1167,04-05-2020,36,9011,0,,,,15723,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.9083-1,T-JOINT,19SBI-1154,17-12-2019,31,16799,10,10,,,15724,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.45.008-1,PIN,19SBI-1155,17-12-2019,460,3173,211,320,,,15725,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.01.099-1,BRACKET,20SBI-1079,13-07-2021,24,5186,13,16,,,15726,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.040-1,96.26.01.040-1,19SBI-1167,04-05-2020,20,4042,0,,,,15727,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.01.31.011-1,BUSH,19SBI-1154,17-12-2019,29,5171,29,30,,,15728,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.098-1,NUT,19SBI-1155,17-12-2019,37,3209,10,10,,,15729,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.01.174-1,FLANGE,20SBI-1079,13-07-2021,24,3868,3,5,,,15730,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.014-1,PROFILE,19SBI-1167,04-05-2020,12,5053,3,12,,,15731,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.108-1,CASING,19SBI-1155,17-12-2019,33,13508,0,10,,,15732,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.189-1,BUSH,19SBI-1154,17-12-2019,107,2628,86,88,,,15733,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.03.129-1,NIPPLE,20SBI-1079,13-07-2021,102,3651,79,80,,,15734,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.02.084-1,ELBOW,19SBI-1154,17-12-2019,57,5137,34,42,,,15737,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.06.017-1,PIPE CONNECTION,20SBI-1079,13-07-2021,26,6294,19,20,,,15738,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.060-1,96.26.01.060-1,19SBI-1167,04-05-2020,11,2779,0,,,,15739,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.01.22.064-1,EXTERNAL BUSH,19SBI-1154,17-12-2019,4800,716,0,1920,,,15740,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.111(09-11)-1,RING,19SBI-1155,17-12-2019,524,1139,15,17,,,15741,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.26.01.025-1,VALVE,20SBI-1079,13-07-2021,59,1767,7,7,,,15742,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.01.100-1,96.26.01.100-1,19SBI-1167,04-05-2020,23,2583,0,,,,15743,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.01.32.084-1,EXTERNAL BUSH,19SBI-1154,17-12-2019,345,1011,0,38,,,15744,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.134-1,NUT,19SBI-1155,17-12-2019,40,7219,36,54,,,15745,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.26.01.036-1,CASING,20SBI-1079,13-07-2021,10,9813,10,10,,,15746,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.030-1,96.26.02.030-1,19SBI-1167,04-05-2020,23,5306,0,,,,15747,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,090.2109-1,BOLT,19SBI-1154,17-12-2019,125,3596,57,60,,,15748,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.135-1,LOCK WASHER,19SBI-1155,17-12-2019,360,2912,68,168,,,15749,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.26.01.306-1,CASING,20SBI-1079,13-07-2021,56,4175,46,56,,,15750,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.040-1,96.26.02.040-1,19SBI-1167,04-05-2020,18,1263,0,,,,15751,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,096.3416-23-1,CLAMP,19SBI-1154,17-12-2019,49,1701,40,40,,,15752,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.141-11-1,ADJUSTING RING,19SBI-1155,17-12-2019,30,1925,10,10,,,15753,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.13.04.002-1,CASING,20SBI-1079,13-07-2021,48,26368,25,29,,,15754,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.050-1,CASING OF FILTER,19SBI-1167,04-05-2020,22,62320,0,,,,15755,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.7764-1,NUT,19SBI-1154,17-12-2019,109,3175,0,,,,15756,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.143-1,COVER,19SBI-1155,17-12-2019,45,14166,7,10,,,15757,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.13.05.149-1,BRACKET,20SBI-1079,13-07-2021,19,4203,3,5,,,15758,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.100-1,96.26.02.100-1,19SBI-1167,04-05-2020,25,4463,0,,,,15759,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,099.3253-1,BUSH,19SBI-1154,17-12-2019,1909,2639,1180,1575,,,15760,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.152-1,PLUG,19SBI-1155,17-12-2019,18,1075,18,18,,,15761,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.13.05.151-1,BRACKET,20SBI-1079,13-07-2021,10,4346,10,10,,,15762,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.051-1,96.26.02.051-1,19SBI-1167,04-05-2020,22,2242,12,12,,,15763,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,096.3422-01-1,BUSH,19SBI-1154,17-12-2019,2103,1563,1352,1990,,,15764,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.085-1,LOCATER,19SBI-1155,17-12-2019,79,5615,68,68,,,15765,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.02.110-1,96.26.02.110-1,19SBI-1167,04-05-2020,14,9011,0,,,,15766,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.131-1,PIN,19SBI-1155,17-12-2019,47,4460,31,47,,,15767,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.03.177-1,PLUG,19SBI-1154,17-12-2019,50,7428,25,30,,,15768,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.03.020-1,96.26.03.020-1,19SBI-1167,04-05-2020,23,47161,0,,,,15769,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.06.68.086-1,SEALING RING,19SBI-1155,17-12-2019,30,15375,6,28,,,15770,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.13.07.101-1,SLEEVE,19SBI-1154,17-12-2019,54,3756,24,40,,,15771,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,96.26.03.014-1,CASING,19SBI-1167,04-05-2020,15,5432,0,,,,15772,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,098.7455-1,T-JOINT,19SBI-1154,17-12-2019,91,5979,25,30,,,15773,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.26.01.110-1,104.26.01.110-1,19SBI-1167,04-05-2020,100,2583,0,,,,15774,"Sukhoi Engine Divn, Koraput",
IH0518,HAL NASIK DIVISION,104.01.26.004-1,BUSH,19SBI-1154,17-12-2019,60,3122,53,57,,,15775,"Sukhoi Engine Divn, Koraput",
